Parcel_ID,O_zone,D_zone,CEP,Network,Type
32542,3362,544,UPS,conventional,tour-based
32563,657,559,Cycloon,conventional,tour-based
32563,559,546,Cycloon,conventional,tour-based
32575,633,1044,DHL,conventional,tour-based
32575,1044,546,DHL,conventional,tour-based
32608,113,2668,PostNL,conventional,tour-based
32608,2668,546,PostNL,conventional,tour-based
32623,300,2668,PostNL,conventional,tour-based
32623,2668,546,PostNL,conventional,tour-based
32630,290,2668,PostNL,conventional,tour-based
32630,2668,546,PostNL,conventional,tour-based
32661,1067,2668,PostNL,conventional,tour-based
32661,2668,547,PostNL,conventional,tour-based
32681,63,2668,PostNL,conventional,tour-based
32681,2668,547,PostNL,conventional,tour-based
32706,318,2668,PostNL,conventional,tour-based
32706,2668,548,PostNL,conventional,tour-based
32738,166,1008,DHL,conventional,tour-based
32738,1008,1044,DHL,conventional,consolidated
32738,1044,549,DHL,conventional,tour-based
32751,653,4604,DPD,conventional,tour-based
32751,4604,549,DPD,conventional,tour-based
32783,46,2668,PostNL,conventional,tour-based
32783,2668,549,PostNL,conventional,tour-based
32869,571,2668,PostNL,conventional,tour-based
32869,2668,550,PostNL,conventional,tour-based
32870,808,2668,PostNL,conventional,tour-based
32870,2668,550,PostNL,conventional,tour-based
32882,631,3362,UPS,conventional,tour-based
32882,3362,550,UPS,conventional,tour-based
32887,289,1044,DHL,conventional,tour-based
32887,1044,551,DHL,conventional,tour-based
32899,276,4604,DPD,conventional,tour-based
32899,4604,551,DPD,conventional,tour-based
32925,516,2668,PostNL,conventional,tour-based
32925,2668,551,PostNL,conventional,tour-based
32960,632,2668,PostNL,conventional,tour-based
32960,2668,552,PostNL,conventional,tour-based
32972,952,3362,UPS,conventional,tour-based
32972,3362,552,UPS,conventional,tour-based
33049,598,2668,PostNL,conventional,tour-based
33049,2668,553,PostNL,conventional,tour-based
33080,810,2668,PostNL,conventional,tour-based
33080,2668,553,PostNL,conventional,tour-based
33094,210,3362,UPS,conventional,tour-based
33094,3362,553,UPS,conventional,tour-based
33111,17,1008,DHL,conventional,tour-based
33111,1008,1044,DHL,conventional,consolidated
33111,1044,554,DHL,conventional,tour-based
33125,202,4604,DPD,conventional,tour-based
33125,4604,554,DPD,conventional,tour-based
33149,403,2668,PostNL,conventional,tour-based
33149,2668,554,PostNL,conventional,tour-based
33176,367,2668,PostNL,conventional,tour-based
33176,2668,554,PostNL,conventional,tour-based
33184,631,2668,PostNL,conventional,tour-based
33184,2668,554,PostNL,conventional,tour-based
33231,446,4604,DPD,conventional,tour-based
33231,4604,555,DPD,conventional,tour-based
33235,277,4604,DPD,conventional,tour-based
33235,4604,555,DPD,conventional,tour-based
33261,597,2668,PostNL,conventional,tour-based
33261,2668,555,PostNL,conventional,tour-based
33268,605,2668,PostNL,conventional,tour-based
33268,2668,555,PostNL,conventional,tour-based
33290,288,2668,PostNL,conventional,tour-based
33290,2668,555,PostNL,conventional,tour-based
33294,241,3362,UPS,conventional,tour-based
33294,3362,555,UPS,conventional,tour-based
33306,537,1044,DHL,conventional,tour-based
33306,1044,556,DHL,conventional,tour-based
33309,812,2662,DHL,conventional,tour-based
33309,2662,1044,DHL,conventional,consolidated
33309,1044,556,DHL,conventional,tour-based
33340,432,5514,GLS,conventional,tour-based
33340,5514,556,GLS,conventional,tour-based
33387,335,2668,PostNL,conventional,tour-based
33387,2668,556,PostNL,conventional,tour-based
33429,841,5514,GLS,conventional,tour-based
33429,5514,557,GLS,conventional,tour-based
33444,898,2668,PostNL,conventional,tour-based
33444,2668,557,PostNL,conventional,tour-based
33451,377,2668,PostNL,conventional,tour-based
33451,2668,557,PostNL,conventional,tour-based
33519,736,2668,PostNL,conventional,tour-based
33519,2668,558,PostNL,conventional,tour-based
33551,429,2662,DHL,conventional,tour-based
33551,2662,1008,DHL,conventional,consolidated
33551,1008,559,DHL,conventional,tour-based
33619,534,2668,PostNL,conventional,tour-based
33619,2668,559,PostNL,conventional,tour-based
33635,127,1008,DHL,conventional,tour-based
33635,1008,1044,DHL,conventional,consolidated
33635,1044,560,DHL,conventional,tour-based
33657,925,4604,DPD,conventional,tour-based
33657,4604,560,DPD,conventional,tour-based
33659,300,4604,DPD,conventional,tour-based
33659,4604,560,DPD,conventional,tour-based
33661,956,4604,DPD,conventional,tour-based
33661,4604,560,DPD,conventional,tour-based
33693,402,2668,PostNL,conventional,tour-based
33693,2668,560,PostNL,conventional,tour-based
33700,509,2668,PostNL,conventional,tour-based
33700,2668,560,PostNL,conventional,tour-based
33709,459,2668,PostNL,conventional,tour-based
33709,2668,560,PostNL,conventional,tour-based
33710,395,2668,PostNL,conventional,tour-based
33710,2668,560,PostNL,conventional,tour-based
33742,590,3362,UPS,conventional,tour-based
33742,3362,560,UPS,conventional,tour-based
33753,591,1008,DHL,conventional,tour-based
33753,1008,1044,DHL,conventional,consolidated
33753,1044,561,DHL,conventional,tour-based
33770,659,2668,PostNL,conventional,tour-based
33770,2668,561,PostNL,conventional,tour-based
33817,1047,2668,PostNL,conventional,tour-based
33817,2668,562,PostNL,conventional,tour-based
33845,111,1008,DHL,conventional,tour-based
33845,1008,1044,DHL,conventional,consolidated
33845,1044,563,DHL,conventional,tour-based
33908,844,2668,PostNL,conventional,tour-based
33908,2668,563,PostNL,conventional,tour-based
33961,529,3362,UPS,conventional,tour-based
33961,3362,564,UPS,conventional,tour-based
34018,89,2668,PostNL,conventional,tour-based
34018,2668,565,PostNL,conventional,tour-based
34075,469,1044,DHL,conventional,tour-based
34075,1044,566,DHL,conventional,tour-based
34090,525,1044,DHL,conventional,tour-based
34090,1044,566,DHL,conventional,tour-based
34138,198,2668,PostNL,conventional,tour-based
34138,2668,566,PostNL,conventional,tour-based
34192,625,1008,DHL,conventional,tour-based
34192,1008,1044,DHL,conventional,consolidated
34192,1044,567,DHL,conventional,tour-based
34197,550,1044,DHL,conventional,tour-based
34197,1044,567,DHL,conventional,tour-based
34201,7,1008,DHL,conventional,tour-based
34201,1008,1044,DHL,conventional,consolidated
34201,1044,567,DHL,conventional,tour-based
34218,605,4604,DPD,conventional,tour-based
34218,4604,567,DPD,conventional,tour-based
34225,208,5514,GLS,conventional,tour-based
34225,5514,567,GLS,conventional,tour-based
34232,607,2668,PostNL,conventional,tour-based
34232,2668,567,PostNL,conventional,tour-based
34278,129,3362,UPS,conventional,tour-based
34278,3362,567,UPS,conventional,tour-based
34298,869,1008,DHL,conventional,tour-based
34298,1008,1044,DHL,conventional,consolidated
34298,1044,568,DHL,conventional,tour-based
34409,612,2668,PostNL,conventional,tour-based
34409,2668,568,PostNL,conventional,tour-based
34418,579,2668,PostNL,conventional,tour-based
34418,2668,568,PostNL,conventional,tour-based
34420,744,2668,PostNL,conventional,tour-based
34420,2668,568,PostNL,conventional,tour-based
34518,208,2668,PostNL,conventional,tour-based
34518,2668,569,PostNL,conventional,tour-based
34547,822,2668,PostNL,conventional,tour-based
34547,2668,569,PostNL,conventional,tour-based
34590,898,2668,PostNL,conventional,tour-based
34590,2668,570,PostNL,conventional,tour-based
34625,790,2668,PostNL,conventional,tour-based
34625,2668,571,PostNL,conventional,tour-based
34638,590,1044,DHL,conventional,tour-based
34638,1044,572,DHL,conventional,tour-based
34645,786,1044,DHL,conventional,tour-based
34645,1044,572,DHL,conventional,tour-based
34699,263,2668,PostNL,conventional,tour-based
34699,2668,572,PostNL,conventional,tour-based
34729,584,1008,DHL,conventional,tour-based
34729,1008,1044,DHL,conventional,consolidated
34729,1044,573,DHL,conventional,tour-based
34733,708,2662,DHL,conventional,tour-based
34733,2662,1044,DHL,conventional,consolidated
34733,1044,573,DHL,conventional,tour-based
34853,264,4137,FedEx,conventional,tour-based
34853,4137,574,FedEx,conventional,tour-based
34857,520,5514,GLS,conventional,tour-based
34857,5514,574,GLS,conventional,tour-based
34872,928,2668,PostNL,conventional,tour-based
34872,2668,574,PostNL,conventional,tour-based
34939,522,5514,GLS,conventional,tour-based
34939,5514,575,GLS,conventional,tour-based
35028,663,2668,PostNL,conventional,tour-based
35028,2668,578,PostNL,conventional,tour-based
35052,768,2662,DHL,conventional,tour-based
35052,2662,1008,DHL,conventional,consolidated
35052,1008,579,DHL,conventional,tour-based
35083,882,4604,DPD,conventional,tour-based
35083,4604,579,DPD,conventional,tour-based
35104,372,5514,GLS,conventional,tour-based
35104,5514,579,GLS,conventional,tour-based
35144,121,2668,PostNL,conventional,tour-based
35144,2668,579,PostNL,conventional,tour-based
35202,621,1008,DHL,conventional,tour-based
35202,1008,580,DHL,conventional,tour-based
35283,823,2668,PostNL,conventional,tour-based
35283,2668,580,PostNL,conventional,tour-based
35302,695,2668,PostNL,conventional,tour-based
35302,2668,580,PostNL,conventional,tour-based
35313,394,2668,PostNL,conventional,tour-based
35313,2668,580,PostNL,conventional,tour-based
35319,878,2668,PostNL,conventional,tour-based
35319,2668,580,PostNL,conventional,tour-based
35373,163,4604,DPD,conventional,tour-based
35373,4604,581,DPD,conventional,tour-based
35380,876,4604,DPD,conventional,tour-based
35380,4604,581,DPD,conventional,tour-based
35454,210,1008,DHL,conventional,tour-based
35454,1008,582,DHL,conventional,tour-based
35470,632,2668,PostNL,conventional,tour-based
35470,2668,582,PostNL,conventional,tour-based
35490,257,1044,DHL,conventional,tour-based
35490,1044,1008,DHL,conventional,consolidated
35490,1008,583,DHL,conventional,tour-based
35536,490,3362,UPS,conventional,tour-based
35536,3362,583,UPS,conventional,tour-based
35580,190,1008,DHL,conventional,tour-based
35580,1008,586,DHL,conventional,tour-based
35596,289,2668,PostNL,conventional,tour-based
35596,2668,586,PostNL,conventional,tour-based
35624,593,2668,PostNL,conventional,tour-based
35624,2668,587,PostNL,conventional,tour-based
35647,674,1044,DHL,conventional,tour-based
35647,1044,1008,DHL,conventional,consolidated
35647,1008,588,DHL,conventional,tour-based
35674,579,2668,PostNL,conventional,tour-based
35674,2668,588,PostNL,conventional,tour-based
35683,251,559,Cycloon,conventional,tour-based
35683,559,589,Cycloon,conventional,tour-based
35688,157,1008,DHL,conventional,tour-based
35688,1008,589,DHL,conventional,tour-based
35751,343,3362,UPS,conventional,tour-based
35751,3362,589,UPS,conventional,tour-based
35787,83,4604,DPD,conventional,tour-based
35787,4604,590,DPD,conventional,tour-based
35795,156,4604,DPD,conventional,tour-based
35795,4604,590,DPD,conventional,tour-based
35821,587,2668,PostNL,conventional,tour-based
35821,2668,590,PostNL,conventional,tour-based
35845,611,2668,PostNL,conventional,tour-based
35845,2668,590,PostNL,conventional,tour-based
35892,808,2662,DHL,conventional,tour-based
35892,2662,1008,DHL,conventional,consolidated
35892,1008,591,DHL,conventional,tour-based
35932,19,4137,FedEx,conventional,tour-based
35932,4137,591,FedEx,conventional,tour-based
35944,493,2668,PostNL,conventional,tour-based
35944,2668,591,PostNL,conventional,tour-based
35970,666,2668,PostNL,conventional,tour-based
35970,2668,591,PostNL,conventional,tour-based
35979,649,2668,PostNL,conventional,tour-based
35979,2668,591,PostNL,conventional,tour-based
35986,200,2668,PostNL,conventional,tour-based
35986,2668,591,PostNL,conventional,tour-based
35992,441,2668,PostNL,conventional,tour-based
35992,2668,591,PostNL,conventional,tour-based
35999,718,2668,PostNL,conventional,tour-based
35999,2668,591,PostNL,conventional,tour-based
36002,249,2668,PostNL,conventional,tour-based
36002,2668,591,PostNL,conventional,tour-based
36041,827,2662,DHL,conventional,tour-based
36041,2662,1008,DHL,conventional,consolidated
36041,1008,592,DHL,conventional,tour-based
36044,515,1044,DHL,conventional,tour-based
36044,1044,1008,DHL,conventional,consolidated
36044,1008,592,DHL,conventional,tour-based
36065,802,4604,DPD,conventional,tour-based
36065,4604,592,DPD,conventional,tour-based
36071,875,4604,DPD,conventional,tour-based
36071,4604,592,DPD,conventional,tour-based
36087,113,2668,PostNL,conventional,tour-based
36087,2668,592,PostNL,conventional,tour-based
36089,508,2668,PostNL,conventional,tour-based
36089,2668,592,PostNL,conventional,tour-based
36109,737,2668,PostNL,conventional,tour-based
36109,2668,592,PostNL,conventional,tour-based
36117,485,2668,PostNL,conventional,tour-based
36117,2668,592,PostNL,conventional,tour-based
36213,355,2668,PostNL,conventional,tour-based
36213,2668,593,PostNL,conventional,tour-based
36251,328,3362,UPS,conventional,tour-based
36251,3362,593,UPS,conventional,tour-based
36261,405,2662,DHL,conventional,tour-based
36261,2662,1044,DHL,conventional,consolidated
36261,1044,594,DHL,conventional,tour-based
36274,4,1008,DHL,conventional,tour-based
36274,1008,1044,DHL,conventional,consolidated
36274,1044,594,DHL,conventional,tour-based
36290,651,1044,DHL,conventional,tour-based
36290,1044,594,DHL,conventional,tour-based
36364,896,2668,PostNL,conventional,tour-based
36364,2668,594,PostNL,conventional,tour-based
36431,655,4137,FedEx,conventional,tour-based
36431,4137,595,FedEx,conventional,tour-based
36437,613,5514,GLS,conventional,tour-based
36437,5514,595,GLS,conventional,tour-based
36441,678,2668,PostNL,conventional,tour-based
36441,2668,595,PostNL,conventional,tour-based
36462,277,2668,PostNL,conventional,tour-based
36462,2668,595,PostNL,conventional,tour-based
36477,626,2668,PostNL,conventional,tour-based
36477,2668,595,PostNL,conventional,tour-based
36480,173,2668,PostNL,conventional,tour-based
36480,2668,595,PostNL,conventional,tour-based
36514,404,2662,DHL,conventional,tour-based
36514,2662,1044,DHL,conventional,consolidated
36514,1044,596,DHL,conventional,tour-based
36526,724,2662,DHL,conventional,tour-based
36526,2662,1044,DHL,conventional,consolidated
36526,1044,596,DHL,conventional,tour-based
36538,424,4604,DPD,conventional,tour-based
36538,4604,596,DPD,conventional,tour-based
36560,614,2668,PostNL,conventional,tour-based
36560,2668,596,PostNL,conventional,tour-based
36573,43,2668,PostNL,conventional,tour-based
36573,2668,596,PostNL,conventional,tour-based
36585,210,2668,PostNL,conventional,tour-based
36585,2668,596,PostNL,conventional,tour-based
36591,602,2668,PostNL,conventional,tour-based
36591,2668,596,PostNL,conventional,tour-based
36593,472,2668,PostNL,conventional,tour-based
36593,2668,596,PostNL,conventional,tour-based
36595,320,2668,PostNL,conventional,tour-based
36595,2668,596,PostNL,conventional,tour-based
36610,132,3362,UPS,conventional,tour-based
36610,3362,596,UPS,conventional,tour-based
36612,314,3362,UPS,conventional,tour-based
36612,3362,596,UPS,conventional,tour-based
36637,85,1008,DHL,conventional,tour-based
36637,1008,1044,DHL,conventional,consolidated
36637,1044,597,DHL,conventional,tour-based
36668,896,2668,PostNL,conventional,tour-based
36668,2668,597,PostNL,conventional,tour-based
36701,468,2668,PostNL,conventional,tour-based
36701,2668,597,PostNL,conventional,tour-based
36760,264,1044,DHL,conventional,tour-based
36760,1044,1008,DHL,conventional,consolidated
36760,1008,598,DHL,conventional,tour-based
36827,312,2668,PostNL,conventional,tour-based
36827,2668,598,PostNL,conventional,tour-based
36884,210,2668,PostNL,conventional,tour-based
36884,2668,599,PostNL,conventional,tour-based
36956,466,2662,DHL,conventional,tour-based
36956,2662,1044,DHL,conventional,consolidated
36956,1044,601,DHL,conventional,tour-based
36987,137,2668,PostNL,conventional,tour-based
36987,2668,601,PostNL,conventional,tour-based
37001,842,3362,UPS,conventional,tour-based
37001,3362,601,UPS,conventional,tour-based
37010,275,1044,DHL,conventional,tour-based
37010,1044,602,DHL,conventional,tour-based
37042,825,2668,PostNL,conventional,tour-based
37042,2668,602,PostNL,conventional,tour-based
37056,281,2668,PostNL,conventional,tour-based
37056,2668,602,PostNL,conventional,tour-based
37106,534,4604,DPD,conventional,tour-based
37106,4604,603,DPD,conventional,tour-based
37108,271,4604,DPD,conventional,tour-based
